venue_id,venue_name,quiz_date,placing,team,score
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,5,just 2 dudes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,6,Let's get quizzical,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,7,old farts plus one buck,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,8,SC,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,9,whatever!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,10,strugglebus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,11,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,12,trivia game pigeons,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,13,The understandwiches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-04-02,14,the replacements,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,1,"come on eileen, but like, respectfully dude",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,2,mueller's march madness,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,3,huscky & busty,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,4,T(rivia)-Pain,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,5,"Your mom says Brian, suck it!",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,6,the understandwiches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,7,bonez jonez and the skeleton crew,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,8,we're going to leave early,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,9,I thought this was speed dating,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,10,aunt becky's varsity blue balls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,11,SSssssssssss,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-26,12,Let's get quizzical,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,1,come on eileen for the third straight week,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,2,that's what she said,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,3,the dell-dohs,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,4,husky & busty,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,5,I want a trellis,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,6,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,7,the wright stuff,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,8,12920,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,9,your mom's premium snapchat (DQ'd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,10,let's get quizzical (DQ),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,11,suck it bryan,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,12,the understandniches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,13,grab your hose,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-19,14,quiz me baby one more time,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,1,Zoinks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,2,Two balls and a hole,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,3,Bhad Gurlz,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,4,Husky and Busty,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,5,"Come on Eileen, ya dirtbags",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,6,Fab 4,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,7,Browns Superbowl Champs 2020,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,8,Honeybadgers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,9,Lets get quizzical,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,10,Understandwiches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,11,Darkside,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-12,12,Wondertwin Power,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,1,black eyed susans,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,2,"come on eileen, guys",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,3,your momgoose (DQ),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,4,drumming lions,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,5,date night,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,6,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,7,L'aissez les bon temp roulez,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,8,let's get quizzical,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,9,the wreck of the f scott fitzgerald,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,10,ben's late,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,11,the HOT chocolates,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,12,einsteins,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-03-05,13,jizz on my quiz,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,1,beans on toast,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,2,daniguel,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,3,I kissed an elephant and I liked it,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,4,kay and Dev,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,5,La familia,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,6,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,7,I thought this was speed dating,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,8,fuck if I know man,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,9,Your mom's icognito tab,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,10,2 girls and a guy,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,11,moist trample,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,12,cheeze-ettes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-26,13,walahakaloogie,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,1,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,2,Maxwell Smart,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,3,"come on eileen, just know that she charges extra for that",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,4,"listen, do you smell something?",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,5,s squared,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,6,Rhymes with Delores,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,7,Danson,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,8,Sour and Salty bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-19,9,fuck if I know man,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,1,Three Retirees 1,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,2,Loopers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,3,Two Broke Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,4,"Listen, Do You Smell Something",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,5,Drinks are on the winner,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,6,Soccer Shoe,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,7,Don't Overthink It,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,8,Team With No Name,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,9,Maxwell Smart,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,10,Beto Watch Yo ass Trump,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,11,Warriors,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,12,Weekend at Bernie's 3: This time we fuck him!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,13,Scott and Baylee,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-12,14,Topic Thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,1,Fipps,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,2,Brady = G.O.A.T,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,3,Puxsatawney Phil's Shadow Government,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,4,You're not my Real Quizmaster Y'know!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,5,Rams 3 Maroon 5,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,6,Tweets of Mass Destruction,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,7,Maxwell Smart,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,8,M&Ms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-02-05,9,Zoinks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,1,six boobs four balls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,2,leaky brain pan,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,3,roger stone cold steve bannon,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,4,global waming,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,5,kurts tattoo addiction,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,6,shu-babba,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,7,dannys small unit,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,8,the cats meow,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-29,9,funnilingus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,1,none of your quizness!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,2,whiskeymints,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,3,M&Ms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,4,Romo's 1st superbowl,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,5,bill's imaginary friends,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,6,insert clever team name here,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,7,scuff,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,8,just the three of us with a couple of dudes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,9,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,10,forrest trump,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,11,space force,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,12,caffeine junkies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,13,tre way,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-22,14,$20 is $20,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,1,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,2,"Fuck if I know, man",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,3,"alexa, find me a divorce lawyer",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,4,wtymfb,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,5,"come on eileen, but like respectfully",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,6,cavers do it in the dark,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,7,beach bums,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,8,hamberdbox,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,9,stress!!!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,10,did I shave my legs for this?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,11,the ding bats,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,12,Fit for burger king,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-15,13,money move$,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,1,1 Too Many,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,2,Teacher Of The Week,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,3,Tori & Fina,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,4,Stavad,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,5,Make Love Not Wall,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,6,Zoinks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,7,Make America Shut Down Again,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,8,Roll Tide - More Like Roll Over and Die,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,9,I Hope My Team Shows Up,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-08,10,We Want 'Bama,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,1,team !!!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,2,The Breakfast club,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,3,collusion resolution,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,4,my new year's resolution is for everyone else to get their shit together,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,5,secret dinosaur cult,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2019-01-01,6,if I say roll tide do I get extra points?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,1,smocking guns,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,2,the male gays,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,3,fire in the sky,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,4,puss in boots,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,5,got that bde,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,6,brexit agreements are easier than team names,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,7,I'm here for coffee,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,8,the b team,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,9,"fuck if I know, man",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-11,10,buncha fuckin' nerds in here,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,1,vandalay industries,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,2,quizmas time is here (2nd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,3,a team has no name,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,4,for non-blondes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,5,the washington foreskins,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,6,she's thirsty for charles dickens cider,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,7,2 broke girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,8,snarkasm,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,9,the IT crowd,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,10,"that's reeeeeal nice, clark",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,11,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,12,geeks that knit,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,13,math,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,14,topic thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-12-04,15,mandy moore money mandy moore problems,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,1,john wilkes booth didn't wynn,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,2,young guns,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,3,ham on the table,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,4,it's hard,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,5,topic thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,6,blue waving,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,7,welp we tried,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,8,come on eileen behind the bar,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,9,2 broke asians,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,10,fish food,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,11,clueless,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,12,drinks are on the winner,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,13,one pump chumps,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,14,does anyone have any dimes?!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-27,15,no kids tonight,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,1,t-rex baby blood,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,2,brandon lewis all stars,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,3,"clean up your team name, mom's here",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,4,stan,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,5,seatless in cedar park,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,6,BOJ,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,7,Skadoosh,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,8,keeping it fucking clean you guys,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,9,evan's sweet sassy molassey,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,10,cornicopia of deplorables,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,11,only the best in cider,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,12,not the last,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,13,I hate crowds,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,14,magic mike and the fab 4,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,15,that's what she said,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,16,buttsweat and tears,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,17,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,18,the wheel is turning but the gerbil dead,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-20,19,trash panda,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,1,Luigi brothers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,2,oops I quizzed my pants,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,3,steve's team,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,4,don't lick the spoons,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,5,save a tree! Eat a beaver!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,6,two minute drill your mom,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,7,fab four,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,8,I lost my class ring in cider,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,9,dopest dop I ever smoked,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,10,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,11,pubs and suds,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-13,12,here because cameron bitched it,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,1,geeks who knit,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,2,all r smrt friends r voting,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,3,3 non-blondes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,4,justin is a late bitch,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,5,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,6,two broke girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-11-06,7,rick grimes' zombie caravan,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,1,Shit Banquet (3rd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,2,LCRA Waterboarding (2nd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,3,Snarkasm,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,4,Pobody's Nerfect,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,5,The Halloweenies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,6,Birthhday Suit (DQ),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,7,M&Ms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,8,Loozerss,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-30,9,M.F. Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,1,boil your answers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,2,boil advisory? Drink beer!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,3,suite care align,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,4,7th place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,5,2 broke girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,6,tony danza,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,7,austin told me to only drink boilermakers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-23,8,phallussee?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,1,bom bom boom gunna make you say,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,2,The Llano Got 10 And Now I'm Moist,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,3,can I get a hell yeah?!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,4,bombshells,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,5,something clever,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,6,our cats are sad that we are here (2nd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,7,oops I quizzed my pants,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,8,baby shark do do do do do do do do,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-16,9,free beer plz,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,1,may/december Madness,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,2,M&M,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,3,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,4,the badgers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,5,elbow deep in cider,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,6,cereal killers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-09,7,sans forgetica-bout it!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,1,trivia newton john,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,2,things that make you go,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,3,maroyal,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,4,octoberfest,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,5,pachabels missing cannon,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,6,you beto vote!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,7,snarkasm,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,8,we're anonymous,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,9,"we like beer, don't you?",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,10,I was top of my class!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,11,zoinks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-10-02,12,shit banquet,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,1,suck it trebek,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,2,steven hawking's school of dance,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,3,no thanks mr. huckstable,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,4,das quiz machine (2nd),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,5,sex wax,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,6,the stiff pendants,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,7,trail life,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,8,and there was much rejoicing,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,9,the winners,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-25,10,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,1,Judas Priests,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,2,This is Us,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,3,M&M,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,4,The Weeners,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,5,Afternoon Delight,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,6,Mediocre Trivia Team,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,7,Danny's Only Friends,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,8,The Spiteful Six,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,9,Two Teachers Who Drink,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-18,10,Zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-11,1,Tburghtimes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-11,2,zoinks!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-11,3,at least we're not last,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-11,4,stable geniuses,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-09-11,5,evacuate even if it means you lose everything. Just do it,
